timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1669997453.239858,-10.904,0.354,1.31,-0.07010000000000001,-0.23190000000000002,-0.0049,0.011,0.025,-0.015
1669997453.279858,-10.916,0.311,1.313,-0.0661,-0.2275,-0.0031000000000000003,0.003,0.03,-0.012
1669997453.319858,-10.923,0.374,1.291,-0.067,-0.2301,-0.0029000000000000002,-0.022,0.032,-0.002
1669997453.359858,-10.918000000000001,0.369,1.331,-0.0649,-0.22610000000000002,-0.0039000000000000003,-0.018000000000000002,0.039,0.003
1669997453.399858,-10.902000000000001,0.429,1.319,-0.067,-0.2262,-0.002,-0.021,0.036000000000000004,0.008
1669997453.439857,-10.971,0.381,1.281,-0.0661,-0.2262,-0.0047,-0.011,0.046,0.012
1669997453.479857,-10.929,0.396,1.258,-0.0645,-0.227,-0.0054,-0.012,0.048,0.008
1669997453.519857,-10.944,0.438,1.215,-0.0671,-0.22590000000000002,-0.0073,0.01,0.056,-0.001
1669997453.559857,-10.932,0.395,1.168,-0.0682,-0.22820000000000001,-0.0058000000000000005,0.007,0.057,0.003
1669997453.599857,-10.951,0.442,1.143,-0.0651,-0.2298,-0.0053,0.004,0.04,0.014
1669997453.639857,-10.963000000000001,0.422,1.166,-0.06520000000000001,-0.23090000000000002,-0.0061,-0.003,0.038,0.011
1669997453.679857,-10.868,0.395,1.224,-0.0654,-0.22660000000000002,-0.007,-0.014,0.025,-0.01
1669997453.719857,-10.911,0.34400000000000003,1.244,-0.0665,-0.2298,-0.005,-0.008,0.017,-0.018000000000000002
1669997453.759857,-10.973,0.502,1.315,-0.06570000000000001,-0.2262,-0.0056,-0.018000000000000002,0.029,0.016
1669997453.799857,-10.897,0.383,1.2750000000000001,-0.0651,-0.2257,-0.0057,-0.009000000000000001,0.049,0.021
1669997453.839857,-10.906,0.366,1.294,-0.0664,-0.2281,-0.0045000000000000005,0.007,0.038,-0.002
1669997453.879857,-10.921,0.37,1.301,-0.0645,-0.2285,-0.0028,-0.001,0.04,-0.004
1669997453.919857,-10.950000000000001,0.36,1.252,-0.0661,-0.2258,-0.0053,-0.007,0.049,0.016
1669997453.959857,-10.961,0.386,1.23,-0.0673,-0.22820000000000001,-0.0059,-0.023,0.053,0.025
1669997453.999857,-10.933,0.376,1.266,-0.0674,-0.22920000000000001,-0.0054,-0.03,0.044,0.017
1669997454.039857,-10.951,0.47800000000000004,1.2610000000000001,-0.0648,-0.22540000000000002,-0.0036000000000000003,-0.011,0.048,0.009000000000000001
1669997454.079857,-10.963000000000001,0.42,1.213,-0.0651,-0.2277,-0.0032,-0.006,0.057,0.008
1669997454.119857,-10.961,0.463,1.187,-0.06430000000000001,-0.2298,-0.006500000000000001,-0.004,0.061,0.005
1669997454.159857,-10.928,0.41000000000000003,1.208,-0.0673,-0.2283,-0.0067,-0.007,0.061,0.012
1669997454.199857,-10.954,0.443,1.211,-0.0639,-0.22490000000000002,-0.0055000000000000005,-0.019,0.051000000000000004,0.011
1669997454.239857,-10.976,0.424,1.151,-0.0665,-0.22870000000000001,-0.006,-0.022,0.054,-0.012
1669997454.279857,-10.928,0.376,1.116,-0.0656,-0.22840000000000002,-0.0058000000000000005,-0.034,0.05,-0.013000000000000001
1669997454.319857,-10.975,0.391,1.153,-0.0654,-0.22760000000000002,-0.0081,-0.032,0.053,-0.002
1669997454.3598568,-10.941,0.384,1.1340000000000001,-0.0632,-0.22690000000000002,-0.0063,-0.033,0.047,0.009000000000000001
